,0
944,"['i', 'will', 'believe_in', 'global_warming', 'climate_change', 'when', 'we', 'have', 'a', 'control', 'planet', 'yet', 'i', 'still', 'have', 'all', 'cfl', 'light', 'no', 'car', 'and', 'recycle', 'wellduh']"
945,"['climate', 'scientist', 'clear', 'but', 'not', 'u', 'scientist', 'in', 'climate', 'scandal', 'make', 'no', 'attempt', 'to', 'change', 'global_warming']"
946,"['u', 'know', 'wht', 'wld', 'fun', 'if', 'the', 'sierra', 'club', 'announce', 'gun', 'cause', 'global_warming', 'talk', 'abt', 'yr', 'ensue', 'govertainment']"
947,"['new', 'global_warming', 'alarmism', 'from', 'la', 'time', 'the', 'world', 'be', 'run', 'short', 'on', 'air', 'pollution', 'tcot', 'ocra']"
948,"['knee-jerk', 'no', 'fly', 'ban', 'discredit', 'global_warming', 'alarmist']"
949,"['knee-jerk', 'no', 'fly', 'ban', 'discredit', 'global_warming', 'alarmist']"
950,"['what', 'global_warming', '3wordslibshate']"
951,"['state', 'sue', 'epa', 'over', 'a', 'misquote', 'the', 'fight', 'over', 'climate_change', 'get', 'more', 'ridiculous']"
952,"['plate', 'tectonics', 'be', 'one', 'of', 'those', 'scientific', 'theory', 'like', 'global_warming', 'and', 'evolution', 'which', 'will', 'destroy', 'family', 'and', 'raise', 'tax']"
953,"['interest', 'do', 'all', 'this', 'ice', 'come', 'from', 'global_warming']"
954,"['accord_to', 'global_warming', 'science', 'calculation', 'the', 'iceland', 'volcano', 'have', 'release', 'enough', 'co2', 'to', 'kill', 'the', 'earth', '298', 'time', 'over']"
955,"['accord_to', 'global_warming', 'science', 'calculation', 'the', 'iceland', 'volcano', 'have', 'release', 'enough', 'co2', 'to', 'kill', 'the', 'earth', '298', 'time', 'over']"
956,"['lol', 'i', 'be', 'watch', 'a', 'global_warming', 'horror', 'movie', 'when', 'my', 'phone', 'want', 'to', 'change', 'it', 'to', 'hippie']"
957,"['just', 'finish', 'watch', 'the', 'thaw', 'and', 'if', 'you', 'get', 'past', 'the', 'global_warming', 'propaganda', 'in', 'thebegin', 'end', 'it', 'still', 'suck', 'i', 'give', 'it2', 'broken', 'thumb']"
958,"['watch', 'the', 'liberal', 'global_warming', 'horror', 'movie', 'the', 'thaw', '2009', 'yippie']"
959,"['the', 'earth', 'be', 'move', 'dynamic', 'force', 'shape', 'the', 'planet', 'btw', 'volcanic', 'activity', 'can', 'cause', 'global', 'winter', 'take', 'that', 'global_warming']"
960,"['al_gore', 'refuse', 'to', 'do', 'interview', 'on', 'global_warming', 'hoax']"
961,"['my', 'new', 'hero', 'gov', 'christie', 'will', 'cut', 'all', '65', 'million', 'from', ""nj's"", 'global_warming', 'fund']"
962,"['tell', 'rupert', 'murdoch', 'to', 'get', 'his', 'fact', 'straight', 'on', 'climate_change', 'foxnews', 'globalwarming', 'saveterra', '4']"
963,"['government', 'safety_regulator', 'be', 'a_silly', 'a', 'global_warming', 'accord_to', 'mine', 'owner', 'blankenship', 'tpp', 'p2', 'tcot']"
964,"['freakonomics', 'blog', 'a', 'climategate', 'victim', 'and', 'the', 'state', 'of', 'the', 'global-warming', 'problem']"
965,"['tell', 'rupert', 'murdoch', 'to', 'get', 'his', 'fact', 'straight', 'on', 'climate_change', 'foxnews', 'globalwarming', 'saveterra', '7']"
966,"['tell', 'rupert', 'murdoch', 'to', 'get', 'his', 'fact', 'straight', 'on', 'climate_change', 'foxnews', 'globalwarming', 'saveterra', '13']"
967,"['be', 'global_warming', 'the_great', 'lie', 'ever', 'sell', 'healthy', 'home', 'smart', 'author', 'aydan', 'corkern', 'title', 'be', 'global_warming']"
968,"['marc', 'beauchamp', 'not', 'all', 'global_warming', 'skeptic', 'be', 'stupid', 'on', 'earth_day', 'redding', 'architect', 'james', 'theimer', 'have', 'som']"
969,"['if', 'human', 'be', 'cause', 'global_warming', 'then', 'why', 'be', 'the', 'ice', 'cap', 'on', 'the', 'ice', 'cap', 'be', 'indeed', 'melt', 'on', 'mar']"
970,"['i', 'hope', 'this', 'global_warming', 'climate_change', 'stuff', 'continue', ""i'm"", 'really', 'enjoy', 'the', 'cold', 'spring', 'weather', 'here', 'in', 'north', 'los', 'angeles']"
971,"['global_warming', 'a', 'market', 'proposal', 'even', 'libertarian', 'would', 'love', 'christian', 'science', 'monitor', 'libertarian', 'may', 'debate']"
972,"['climate_change', 'debate', 'climatologist', 'weather', 'meteorologist', 'many', 'television', 'weather', 'forecaster', 'doubt', 'global']"
973,"['al_gore', 'tipper', 'gore', 'snap', 'up', 'montecito-area', 'villa', 'latimes.com', 'global_warming', 'money', 'in', 'action']"
974,"['global_warming', 'dirt-carbon', 'peril', 'model', 'be', 'wrong', 'say', 'boffin', 'by', 'lewis', 'page', 'get', 'more', 'from', 'this', 'author', 'the', 'worl']"
975,"['global_warming', 'uh', 'make', 'that', 'another', 'ice', 'age', 'instead', 'it', 'be', 'hard', 'to', 'imagine', 'the', 'wheel', 'fall', 'off', 'the', 'global', 'warm']"
976,"[""i'z"", 'confuse', 'nao', 'new', 'cause', 'of', 'global_warming', 'er', 'clean', 'air']"
977,"['we', 'go', 'state', 'to', 'state', 'to', 'make', 'sure', 'no', 'teacher', 'shove', 'the', 'global_warming', 'hoax', 'down', 'any', 'young', 'impressionable', 'kid', 'throat']"
978,"['climate', 'confusion', 'how', 'global_warming', 'hysteria', 'lead', 'to', 'bad', 'science', 'brand', 'average', 'rating', '102', 'review', 'the', 'curr']"
979,"['the', 'american', 'public', 'remains', 'quite', 'uninformed', 'regard', 'the', 'shabby', 'science', 'behind', 'the', 'man-made', 'global_warming', 'scare']"
980,"['why', 'co2', 'projection', 'on', 'global_warming', 'be', 'false', 'while', 'projection', 'and', 'prediction', 'on', 'co2', 'concentration', 'in', 'the', 'at']"
981,"['the', 'global_warming', 'money', 'scam']"
982,"['more', 'global_warming', 'profiteer', 'by', 'obama', 'energy', 'official', 'tcot', 'globalwarming']"
983,"['get', 'hot', 'over', 'global_warming', 'i', 'would', 'like', 'to', 'meet', 'sarah', 'palin', 'to', 'find', 'out', 'why', 'she', 'frightens', 'liberal', 'so', 'badly']"
984,"['climate', 'conversation', 'group', 'the_great', 'global_warming', 'blunder', 'believe', 'it', 'or', 'not', 'a', 'potential', 'natural', 'explanati']"
985,"['tp', 'action', 'figure', 'pls', 'tugboat', 'phil', 'be', 'our', '1', 'hope', 'against', 'global_warming', 'redeye']"
986,"['ice-covered', 'volcano', 'may', 'answer', 'climate_change', 'question', 'i', 'thought', 'it', 'be', 'all', 'about', 'suv']"
987,"['global_warming', 'cause', 'earthquake', 'suuuuure', 'it', 'do', 'a', 'the', 'glacier', 'flow', 'off', 'the', 'land', 'we', 'be', 'warn', 'sea']"
988,"['warming', 'win', 'global_warming', 'war', 'kiddo', 'florida', 'be', 'nice', 'but', 'you', 'do_not', 'miss', 'too', 'much', 'think', ""newyork's"", 'wait']"
989,"['abc', 'cbs', 'and', 'nbc', 'ignore', 'climategate', 'scandal', 'and', 'still', 'advance', 'left-wing', 'global_warming', 'agenda']"
990,"['twenty', 'year', 'of', 'advocacy', 'not', 'journalism', 'on', 'global_warming', 'by', 'rich', 'noyes', 'for', 'more', 'than', 'two', 'decade', 'the', 'so-calle']"
991,"['do_not', 'realize', 'arkansas', 'let', 'climate_change', 'deny', 'fair', 'taxer', 'run', 'in', 'dem', 'primary', 'ardebate']"
992,"['theologian', 'climate_change', 'be', 'the', ""totalitarian's"", 'dream', 'come', 'true']"
993,"['global_warming', 'some', 'folk', 'just', 'do_not', 'buy', 'it', 'by', 'hillary', 'gavan', 'some', 'be', 'go', 'to', 'plant', 'some', 'flower', 'or', 'tree', 'whi']"
994,"['jim', 'manzi', 'be', 'a', 'global_warming', 'zealot', 'yes', 'jim', 'manzi', 'one', 'of', 'the', 'most', 'effective', 'data-driven', 'critic', 'of', 'cap', 'an']"
995,"['the', 'global_warming', 'hoax', 'houston', 'expert', 'talk', 'climate', 'alarmist', 'pollution']"
996,"['marklevinshow', 'i', 'have', 'to', 'smack', 'down', 'a', 'global_warming', 'zealot', 'on', 'earth_day', 'htt']"
997,"['comedian', 'joked', 'we', 'do_not', 'know', 'if', 'global_warming', 'be', 'man-made', 'but', 'we', 'know', 'global_warming', 'data', 'be', 'man-made']"
998,"['excellent', 'article', 'from', 'a', 'fellow', 'former', 'liberal', 'on', 'global_warming', 'cultism', 'tcot']"
999,"['how', 'to', 'fabricate', 'climate_change', 'evidence', 'via']"
1000,"['the', 'global_warming', 'climate_change', 'folk', 'should', 'switch', 'their', 'message', 'to', 'fight', 'pollution']"
1001,"['watch', 'pocahontas', 'star', 'interviewed', 'at', 'climate_change', 'conference', 'in', 'bolivia', 'via', 'cochabamba']"
1002,"['global_warming', 'well', 'not', 'exactly', 'a', 'if', 'we', 'could', 'tell', 'anyway', 'ocregister', 'blog', 'what', 'a', 'hoot', 'when', 'global_warming', 'a']"
1003,"['climate_change', 'loser', 'a', 'bad', 'better', 'or', 'dumb', 'buyer']"
1004,"['i', 'like', 'a', 'youtube', 'video', 'feel-good', 'fantasy', 'of', 'fight', 'global_warming']"
1005,"[""skeptic's"", 'corner', 'voter', 'take', 'global_warming', 'a', 'bit', 'less', 'seriously', 'from-rasmussen', 'report', 'monday', 'april', '19', '2010']"
1006,"['brkg', 'news', 'un', 'climate_change', 'panel', 'get', 'from', 'scientist', 'announces', 'it', 'will', 'rehabilitate', 'itself', 'by', 'sue', 'iceland', 'over', 'volcanic', 'eruption']"
1007,"['nowplaying', 'al_gore', 'send', 'up', 'smoke', 'signal', 'via', 'volcano', 're', 'global_warming', 'tcot', 'fox', 'news', 'glenn', 'beck', 'algore', 'pb', 'nbc', 'msnbc', 'cnn', 'jimmy', 'carter']"
1008,"['knee-jerk', 'no', 'fly', 'ban', 'discredit', 'global_warming', 'alarmist', 'prison', 'planet.com', 'with', 'european', 'government', 'come', 'under']"
1009,"['mcewan', 'take', 'on', 'global_warming', 'solar', 'nan', 'a', 'talese', 'doubleday', '287', 'page', '26.95', 'by', 'ian', 'mcewan', '. ..']"
1010,"['climate_change', 'fraud', 'global_warming', 'balance', 'quote', 'there', 'be', 'some', 'who', 'be', 'say', 'that', 'because', 'the', 'oxburgh', 'in']"
1011,"['un', 'reach', 'for', 'any', 'excuse', 'to', 'tackle', 'climate_change']"
1012,"['i', 'will', 'probly', 'rant', 'abt', 'the', 'climate_change', 'guru', 'get', 'most', 'of', 'their', 'fact', 'wrong', 'have', 'u', 'hrd', 'abt', 'the', 'iceland', 'volcano']"
1013,"['when', 'will', 'al_gore', 'come', 'out', 'and', 'blame', 'the', 'eyjafjallaj', '__kull', 'eruption', 'on', 'global_warming', 'tcot']"
1014,"['the', 'global_warming', 'debate', 'be', 'discourage', 'when', 'consider', 'human', 'intelligence', 'gw', 'nutcase', 'remain', 'unpersuaded', 'by', 'logic', 'or', 'evidence']"
1015,"['cal', 'probably', 'represent', 'the', 'view', 'of', 'global_warming', 'skeptic']"
1016,"['top', 'climate', 'scientist', 'under', 'fire', 'for', 'exaggerate', 'global_warming']"
1017,"['global_warming', 'be', 'miss', 'will', 'return', 'soon', 'scientist', 'cannot', 'account', 'for', 'roughly', 'half', 'of', 'the', 'heat', 'that', 'be', 'believ']"
1018,"['2000', 'year', 'climate_change', 'evidence', 'inconclusive', 'on', 'global_warming', 'global_warming', 'be', 'often', 'market', 'a', 'an', 'armageddo']"
1019,"['weather', 'channel', 'promotes', 'global_warming', 'hoax', 'conspiracy', 'theory']"
1020,"['cali', 'have', 'be', 'get', 'strange', 'weather', 'this', 'year', 'it', 'call', 'law', 'of', 'average', 'catch', 'up', 'to', 'the', 'bullshit', 'of', 'global_warming', 'scare']"
1021,"['another', 'night', 'of', 'creepy', 'climate_change', 'nightmare', 'ridiculous']"
1022,"['un', 'reach', 'for', 'any', 'excuse', 'to', 'tackle', 'climate_change']"
1023,"['global_warming', 'really', 'just', 'about', 'control', 'in', 'december', '2009', '141', 'scientist', 'sent', 'a', 'letter', 'to', 'the', 'united', 'nation']"
1024,"['newt', 'still', 'defends', 'global_warming', 'commercial', 'with', 'pelosi', 'we', 'need', 'a', 'green', 'gingrich', 'contends', 'he', 'be', 'seek']"
1025,"['ch', '180c', 'calendar', 'global_warming', 'and', 'liberalism', 'not', 'about', 'have', 'a', 'calendar', 'about', 'make', 'a', 'statement']"
1026,"['don_blankenship', 'mine_safety', 'regulator', 'a_silly', 'a', 'global_warming', 'video', '):', 'treehugger', 'by', 'brian', 'merchant', 'brookl']"
1027,"['c3', 'global_warming', 'be', 'truly', 'not', 'global', 'gulf', 'of', 'california', 'peer', 'read', 'here', 'this', 'peer-reviewed', 'gulf', 'of', 'calif']"
1028,"['the', 'very', 'idea', 'that', 'they', 'care', 'more', 'about', 'safety', 'than', 'we', 'do', 'be', 'a_silly', 'a', 'global_warming', 'massey', 'energy', '29', 'dead', 'miner']"
1029,"['al_gore', 'ambush', 'about', 'global_warming', 'brilliant', 'video', 'jesse', 'woodrow', 'show', '04-13-', '2010']"
1030,"['that', 'be', 'why', 'he', 'remove', 'the', 'data', 'that', 'disagreed', 'with', 'his', 'global_warming', 'theory']"
1031,"['climate_change', 'fraud', 'global_warming', 'it', 'have', 'to', 'be', 'catastrophe', 'we', 'have', 'a', 'surplus', 'of', 'people', 'pretend', 'to', 'know', 'th']"
1032,"['global_warming', 'you', 'tube', 'parody', 'you', 'will', 'enjoy', 'ipcc', 'ocra']"
1033,"['one-eyed', 'golfer', 'do_not', 'dare', 'tell', 'me', 'about', 'global_warming', 'twenty-five', 'of', 'the', 'forty-nine', 'golfer', 'make', 'the', 'cut', 'thi']"
1034,"['man_make', 'global_warming', 'a', 'hair', 'brain', 'theory', '4', 'the', 'scientifically', 'challenged', 'the', 'ippc', 'have', 'nothing', 'to', 'back', 'up', 'claim', 'tcot_p2', 'climategate']"
