,0
857,"['global_warming', 'threatens', 'armenia', 'by', '2c', 'high_temperature']"
858,"['climate_change', 'deadly', 'scientist', 'suspect', 'global_warming', 'may', 'be', 'contribute', 'to', 'strange', 'death', 'of', 'arctic', 'bird']"
859,"['green_cement', 'make', 'from_rice', 'may_help', 'tackle', 'global_warming', 'london_april', '13', 'ani_):', 'with', 'the', 'increase', 'rise', 'in']"
860,"['à_green', 'à_', 'cement_make', 'from_rice', 'may_help', 'tackle', 'global_warming']"
861,"['global_warming', 'at', 'point', 'of', 'no', 'return', 'global_warming', 'have', 'reach', 'the', 'point', 'of', 'no', 'return', 'a', 'study', 'publish', 'in', 'th']"
862,"['world-famous', 'place', 'endanger', 'by', 'global_warming', 'if', 'climatologist', 'prediction', 'of', 'global_warming', 'be', 'right', 'some']"
863,"['green_cement', 'make', 'from_rice', 'may_help', 'tackle', 'global_warming', 'london_april', '13', 'with', 'the', 'increase', 'rise', 'in', 'the']"
864,"['late', 'weapon', 'in', 'global_warming', 'fight', 'à_', 'green_cement', 'make', 'from_rice', 'by', 'fiona', 'macleod', 'and', 'ruairi', 'creaney', 'scienti']"
865,"['late', 'weapon', 'in', 'global_warming', 'fight', 'à_', 'green_cement', 'make', 'from_rice']"
866,"['cop', 'with', 'global_warming', 'how', 'to', 'save', 'on', 'utility', 'bill', 'by', 'dealman', 'view', 'all', 'post', 'by', 'dealman', 'actually', 'this', 'isn']"
867,"['climate_change', 'building', 'a', 'green', 'economy', 'paul', 'krugman', 'nytimes.com', 'greentech']"
868,"['clean', 'technology', 'industry', 'forecast', 'be', 'strong', 'due_to', 'global_warming', 'concern', 'april', '12', '2010', 'mmd', 'newswire']"
869,"['porous', 'material', 'to', 'reduce', 'the', 'climate_change']"
870,"['celebrate', 'earth_day', 'by', 'signing', 'declaration', 'of', 'energy', 'independence', 'to', 'show', 'the', 'senate', 'we', 'demand', 'action', 'on', 'climate_change']"
871,"['glacier_national', 'park', 'loses', 'two_more', 'glacier', 'due_to', 'global_warming', 'thaindian.com', 'by', 'meena', 'kar', 'montana', 'apr', '11']"
872,"['plant', 'can', 'effectively', 'tackle', 'global_warming', 'do_not', 'have', 'siliconindia', 'account', 'sign', 'up', 'forgot', 'your', 'password', 'reset']"
873,"['plant', 'can', 'effectively', 'tackle', 'global_warming', 'do_not', 'have', 'siliconindia', 'account', 'sign', 'up', 'forgot', 'your', 'password', 'reset']"
874,"['climate_change', 'affect', 'subterranean', 'ecosystem', 'change', 'above', 'the', 'ground', 'such', 'a', 'a', 'high', 'concentration', 'of', 'carbon']"
875,"['live', 'now', 'green', 'go_wrong', 'false_hope', 'and', 'real_solution', 'to', 'climate_change']"
876,"['global_warming', 'vostok', 'antarctica', 'sits', 'at', '100f', 'with', 'windchills', 'to', '142f', 'tcot']"
877,"['30000', 'anti-global', 'warming', 'scientist', 'ca_not', 'be', 'wrong', 'stranger', 'nature', 'magazine', 'the', 'academic', 'journal', 'that', 'int']"
878,"['global_warming', 'baloney', 'accord', 'to', 'the', 'expert', 'at', 'nasa', 'the', 'difference', 'between', 'weather', 'and', 'climate', 'be', 'a', 'measure']"
879,"['reid', 'to', 'graham', 'on', 'climate_change', 'it', 'be', 'up', 'to', 'you']"
880,"['what', 'do', 'you', 'know', 'about', 'climate_change', 'test', 'your', 'knowledge', 'with', 'the', 'follow', '10', 'question']"
881,"['global_warming', 'you', 'tube', 'explanation', 'you', 'will', 'enjoy', 'ipcc', 'teaparty']"
882,"['tom', 'switzer', ""australia's"", 'change', 'climate-change', 'climate']"
883,"['i', 'uploaded', 'a', 'youtube', 'video', 'maximsnewsnetwork', 'energy', 'climate_change', 'u', 'ban', 'ki-moon', 'untv']"
884,"['climate_change', 'you', 'tube', 'animation', 'you', 'will', 'like', 'ipcc', 'gop']"
885,"['politico', 'story', 'on', 'the', 'state', 'of', 'play', 'in_dc', 're', 'climate_change', 'and', 'immigration', 'bottom', 'line', 'immigrant', 'be', 'backstabbed']"
886,"['the', 'choice', 'that', 'won', 'à_t', 'change', 'the', 'world', 'and', 'the', 'one', 'that', 'might', 'youth', 'climate', 'mvmt']"
887,"['memo', 'on', 'the', 'white', 'house', 'correspondent', 'dinner', 'if_you', 'want', 'to', 'be', 'green', 'report', 'on', 'climate_change', ""i'd"", 'never', 'be', 'on']"
888,"['senior', 'technical', 'advisor', 'community', 'and', 'climate_change', 'environment', 'and', 'development', 'new_york', 'job']"
889,"['afx', 'uk', 'focus', '2010-04-', '26', '20:41', 'scenarios-challenges', 'to', 'california', 'climate_change', 'law', 'by', 'peter', 'henderson']"
890,"['scenarios-challenges', 'to', 'california', 'climate_change', 'law', 'source', 'reuters', 'by', 'peter', 'henderson', 'san', 'francisco', 'april', '26']"
891,"['cnn', ""graham's"", 'exit', 'put', 'climate_change', 'bill', 'in', 'limbo', 'a', 'climate-change', 'bill', 'that', 'be', 'schedule', 'to', 'be', 'unveiled', 'at', 'a']"
892,"['reflection', 'of', 'a', 'rebel', 'climate_change', 'and', 'social', 'justice', 'towards', 'the', 'more', 'familiar', 'image', 'of', 'green', 'capitalism']"
893,"[""graham's"", 'exit', 'from', 'talk', 'put', 'climate_change', 'bill', 'in', 'limbo']"
894,"['passing', 'any', 'legislation', 'at', 'all', 'will', 'kill', 'the', 'climate_change', 'bill']"
895,"['cafe', 'scientifique', 'present', 'global_warming', 'talk', 'film', 'the', 'april', 'cafe', 'scientifique', 'presentation', 'will', 'be', 'on', 'the']"
896,"['cafe', 'scientifique', 'present', 'global_warming', 'talk', 'film', 'the', 'april', 'cafe', 'scientifique', 'presentation', 'will', 'be', 'on', 'the']"
897,"['alexia', 'park', 'global_warming', 'of', 'the', 'heart_earth', 'day', 'be', 'over_or', 'be', 'it_thousand', 'of', 'conscious', 'action', 'take', 'place']"
898,"['alexia', 'park', 'global_warming', 'of', 'the', 'heart_earth', 'day', 'be', 'over_or', 'be', 'it_thousand', 'of', 'conscious', 'action', 'take', 'place']"
899,"['alexia', 'park', 'global_warming', 'of', 'the', 'heart_earth', 'day', 'be', 'over_or', 'be', 'it_thousand', 'perhaps', 'million', 'of', 'consc']"
900,"['webb', 'tout', 'global_warming', 'department', 'little', 'rock', 'the', 'arkansas', 'lawmaker', 'who', 'author', 'legislation', 'that', 'create']"
901,"['sarah', 'palin', 'on', 'climate_change', 'earthday']"
902,"['global_warming', 'shangri-la']"
903,"['video', 'larry', 'brilliant', 'on', 'the', 'volcano', 'and', 'climate_change', 'boing', 'boing']"
904,"['earth_day', 'at', '40', 'the', 'politics', 'finally', 'erupt']"
905,"['overheard', 'from', 'carol', 'browner', 'assistant', 'to', 'the', 'president', 'for', 'energy', 'and', 'climate_change', 'she', 'mention', 'that']"
906,"['american', 'medium', 'be', 'not', 'put', 'out', 'much', 'on', 'climate_change', 'that', 'be', 'why', 'you', 'should', 'watch', 'grit', 'be', 'take']"
907,"['john', 'fugelsang', 'climate_change', 'and', 'coal', 'go', 'shopping', 'gun', 'advocate', 'rally', 'this', 'week', 'in', 'support', 'of', 'their', 'rig', 'p2']"
908,"['climate_change', 'reporting', 'project', 'involves', 'slate', 'wire', 'pb', 'cir', 'atlantic', 'mother', 'jones', 'can', 'they', 'satisfy', 'all', 'those', 'editor']"
909,"['climate_change', 'and', 'our', 'identity']"
910,"['watchdog', 'back', 'dft', 'climate_change', 'advert', 'a', 'clever', 'television', 'advert', 'claim', 'car', 'pollution', 'be', 'the', 'bad']"
911,"['can', 'a', 'book', 'on', 'geoengineering', 'change', 'the', 'climate', 'conversation']"
912,"['no', 'matter', 'if_you', 'believe_in', 'global_warming', 'or', 'not', 'we', 'can', 'all', 'do', 'our', 'part', 'to', 'live', 'well', 'and', 'save', 'money', 'resource']"
913,"['usa', 'sec', 'issue', 'guidance', 'on', 'climate_change', 'disclosure']"
914,"['issue', '2', 'of', 'wire', 'climate_change', 'now', 'available', 'free', 'online']"
915,"['senator', 'prepare', 'compromise', 'climate_change', 'bill', 'yahoo', 'news_via']"
916,"['press', 'release', 'april', '2010', 'climate_change', 'negotiator', 'agree', 'on', 'intensified', 'via']"
917,"[""npr's"", 'science', 'friday', 'and', 'global_warming']"
918,"['green', 'climate_change', 'wy', 'fellow', 'sierra', 'nevada', 'alliance']"
919,"['way', 'the', 'difficult', 'economy', 'have', 'help', 'people', 'focus', 'on', 'family', 'and', 'climate_change', 'clinical', 'trial', 'collagen']"
920,"['veteran', 'climate', 'activist', 'asks', 'for', 'name', 'change', 'for', 'earth']"
921,"['climate', 'scientist', 'sue', 'newspaper', 'for', 'à_poisoning', 'à_', 'global_warming', 'debate']"
922,"['climate', 'scientist', 'sue', 'newspaper', 'for', 'poison', 'global_warming', 'debate', 'p2', 'tcot']"
923,"['earth_day', 'live', 'chat', 'with', 'carol', 'browner', 'director', 'of', 'the', 'office', 'of', 'energy', 'and', 'climate_change', 'policy', 'for', 'the', 'obama', 'admin']"
924,"['can', 'you', 'hedge', 'against', 'climate_change', 'read', 'this', 'post', 'then', 'look_at', 'our', 'weather', 'product']"
925,"['kerry', 'release', 'climate_change', 'law', 'this', 'week', 'how', 'do', 'it', 'affect', 'the', 'sector', 'find', 'out', 'by', 'reading', 'the', 'week', 'in', 'green', 'energy']"
926,"[""here's"", 'a', 'link', 'to', 'the', 'volcano', 'lt', 'gt', 'global_warming', 'story']"
927,"['nasa', 'change', 'fact', 'guess', 'they', 'thought', 'you', 'wouldnt', 'notice', 'global_warming', 'climate_change', 'eco']"
928,"['a', 'religious', 'take', 'on', 'climate_change']"
929,"['a', 'religious', 'spin', 'on', 'climate', ':/', 'c.yolone.com/5146408/co_421/']"
930,"['los_angeles', 'a', 'religious', 'spin', 'on', 'climate_change']"
931,"['panel', 'debate', 'business', 'cost_of', 'calif', 'global_warming', 'law', 'san', 'diego', 'panelist', 'debate', 'the', 'economic', 'merit', 'of']"
932,"['saarc', 'plan', 'expert', 'group', 'on', 'climate_change']"
933,"['save', 'the', 'hollywood', 'sign', 'ballot', 'initiative', 'iceland', 'à_s', 'volcano', 'and', 'global_warming']"
934,"['save', 'the', 'hollywood', 'sign', 'ballot', 'initiative', 'iceland', 'à_s', 'volcano', 'and', 'global_warming']"
935,"['letter', 'global_warming', 'in', ""god's"", 'hand', 'à_', 'knoxville', 'news', 'sentinel']"
936,"['news', 'break', 'story', 'reid', 'set', 'to', 'move', 'on', 'climate_change', 'bill', 'ahead', 'of', 'immigration']"
937,"['global_warming', 'retreat', 'à_', 'except', 'for', ""california's"", 'government', 'the', 'state', 'air', 'board', 'in', 'it', 'wisdom', 'continue', 'to', 'advanc']"
938,"['environmental', 'group', 'praise', 'basic', 'meeting', 'on', 'climate_change', 'environmental', 'group', 'be', 'give', 'qualify', 'praise', 'to', 'a']"
939,"['uiy', 'kerry', 'action', 'on', 'climate', 'bill', 'remains', 'likely', 'ap', '):', 'ap', 'the', 'democratic', 'sponsor', 'of', 'climate_change', 'legisl']"
940,"['global_warming', 'be', 'james', 'cameron', 'a', 'genocidal', 'maniac', 'by', 'john', 'nolte', 'either', 'james', 'cameron', 'be', 'a', 'genocidal', 'maniac', 'or']"
941,"['brooke', 'shield', 'annoyed', 'with', 'global_warming', 'do_not', 'exist', 'report']"
942,"['environmental', 'economics', 'note', 'to', 'environmentalist', 'part', 'ii', 'the', 'climate_change', 'bill', 'that', 'be', 'suppose', 'to', 'be', 'unveil']"
943,"['uiy', 'climate', 'bill', 'place', 'on', 'hold', 'over', 'senate', 'dispute', 'ap', '):', 'ap', 'long-awaited', 'climate_change', 'legislation', 'be']"
944,"['uiy', 'climate', 'bill', 'place', 'on', 'hold', 'over', 'senate', 'dispute', 'ap', '):', 'ap', 'long-awaited', 'climate_change', 'legislation', 'be']"
945,"['brochure', 'on', 'global_warming', '1992', 'brochure', 'on', 'global_warming', '1992', 'add', 'by', 'neham', '0', 'comment']"
946,"['global_warming', 'of', 'the', 'heart_earth', 'day', 'be', 'over_or', 'be', 'it_thousand', 'perhaps', 'million', 'of', 'conscious', 'action']"
947,"['native', 'gather', 'in', 'bolivia', 'to', 'criticize', 'copenhagen', 'club']"
948,"['live', 'chapmanu', 'climate', 'conference', 'excite', 'climate', 'debate', 'come', 'up', 'at', '4:30', 'cause', 'pf', 'climate_change', 'cubeyond']"
949,"['look', 'like', 'some', 'ppl', 'just', 'give', 'some', 'more', 'fuel', 'to_slow', 'down', 'the', 'california', 'global_warming', 'law', 'ab32']"
950,"['from', 'the', 'christian', 'post', 'methodist', 'clergy', 'listens', 'to', 'member', 'on', 'climate_change']"
951,"['the', 'b-cast', 'interview', 'minnesotan', 'for', 'global_warming', 'fight', 'youtube', 'takedown']"
952,"['wed', '4/21', 'chapmanu', 'climate_change', 'confab', 'open', 'film', 'nite', 'at', 'knott', 'studio', '7pm', 'into', 'the', 'arctic', 'living', 'sea', 'free']"
953,"['foe', 'of', ""california's"", 'global_warming', 'law', 'pour', 'money', 'into', 'a', 'campaign', 'to', 'delay', 'it']"
954,"['ok', 'that', 'last', 'part', 'be', 'a', 'joke', 'but', 'here', 'be', 'the', 'late', 'rank', 'for', 'the', 'un', 'climate_change', 'panel']"
955,"['foe', 'of', ""california's"", 'global_warming', 'law', 'pour', 'money', 'into', 'a', 'campaign', 'to', 'delay', 'it']"
956,"['foe', 'of', ""california's"", 'global_warming', 'law', 'pour', 'money', 'into', 'a', 'campaign', 'to', 'delay', 'it']"
957,"['effect_of', 'global_warming', 'à_', 'we', 'be', ""god's"", 'caretaker', 'by', 'cory', 'kemp', 'an', 'inconvenient', 'truth', 'the', 'documentary', 'and', 'bo']"
958,"['kcrw', 'goodfood', 'blog', 'recycle', 'water', 'meat', 'and', 'global_warming', 'peanut', 'rare', 'grape']"
959,"['great', 'article', 'google', 'methane', 'deposit', 'global_warming']"
960,"['global_warming', 'science', 'global_warming', 'summary', 'the', 'summary', 'update', '2009/08', '16', 'the', 'simplify', 'nutshell', 'upda']"
961,"['ben', 'bova', 'in', 'the', 'news', 'global_warming', 'stock', 'market', 'and', 'earth_day', 'by', 'ben', 'bova', 'one', 'swallow', 'do_not', 'a', 'summer', 'ma']"
962,"['podcast', 'recycle', 'water', 'meat', 'and', 'global_warming', 'peanut', 'rare', 'grape', ""kcrw's"", 'good', 'food']"
963,"['climate_change', 'initiative']"
964,"['cuccinelli', 'file', 'motion', 'to', 'force', 'epa', 'to', 'reopen', 'global_warming', 'find', 'virginia', 'attorney', 'general', 'ken', 'cuccinelli', 'ha']"
965,"['global_warming', 'melt_glacier', 'and', 'prohibition']"
966,"['street-corner', 'global-warming', 'counsel', 'urgh', 'certain', 'element', 'of', 'this', 'item', 'in', ""sunday's"", 'washington', 'post', 'à_five', 'myth']"
967,"['a', 'religious', 'take', 'on', 'climate_change']"
968,"['global_warming', 'conference', 'set', 'sunday', 'robert', 'bullard', 'know', 'a', 'the', 'father', 'of', 'environmental', 'justice', 'be', 'a']"
969,"['global_warming', 'conference', 'set', 'sunday', 'robert', 'bullard', 'know', 'a', 'the', 'father', 'of', 'environmental', 'justice', 'be', 'a']"
970,"[""where's"", 'the', 'real', 'roadblock', 'to', 'climate_change', 'and', 'clean_energy', 'legislation', 'in', 'the', 'u']"
971,"['news', 'dissect', 'those', 'overpopulation', 'number', 'part', 'one', 'population', 'where', 'be', 'global_warming', 'cause_by', 'too']"
972,"['for_greenpeace', 'cool', 'it', 'mean', 'sensitivity', 'to', 'climate_change', 'and', 'cisco', 'be', 'now', 'top', 'i', 'know', 'so', 'greentech', 'greenit']"
973,"['for_greenpeace', 'cool', 'it', 'mean', 'sensitivity', 'to', 'climate_change', 'and', 'cisco', 'be', 'now', 'top']"
974,"['3,000', 'business', 'create', 'new', 'ad', 'for', 'climate_change', 'action', 'via']"
975,"['epa', 'point', 'out', 'climate_change', 'indicator', 'public', 'support', 'for', 'climate_change', 'legislation', 'appear', 'to', 'be', 'flag']"
976,"[""where's"", 'the', 'real', 'roadblock', 'to', 'climate_change', 'and', 'clean_energy', 'legislation', 'in', 'the', 'u']"
977,"[""where's"", 'the', 'real', 'roadblock', 'to', 'climate_change', 'and', 'clean_energy', 'legislation', 'in', 'the', 'cleantech']"
978,"['pew', 'center', 'on', 'global', 'climate_change', 'release', 'report', 'call', 'for', 'federal', 'leadership', 'on', 'climate', 'adaptation']"
979,"['pew', 'center', 'on', 'global', 'climate_change', 'release', 'report', 'call', 'for', 'federal', 'leadership', 'on', 'climate', 'adaptation', 'green', 'energy']"
980,"['letter', 'global_warming', 'dilemma', 'fifty', 'year_ago', 'i', 'be', 'teach', 'and', 'preach', 'about', 'global_warming', 'and', 'it']"
981,"['letter', 'global_warming', 'dilemma', 'fifty', 'year_ago', 'i', 'be', 'teach', 'and', 'preach', 'about', 'global_warming', 'and', 'it']"
982,"['global_warming', 'a', 'market', 'proposal', 'even', 'libertarian', 'would', 'love', 'libertarian', 'may', 'debate', 'the', 'merit', 'of', 'global']"
983,"['plan_california', 'brace', 'for', 'climate_change', 'california', 'lead', 'it', 'fellow', 'state', 'in', 'mitigate', 'climate_change', 'in']"
984,"['plan_california', 'brace', 'for', 'climate_change', 'california', 'lead', 'it', 'fellow', 'state', 'in', 'mitigate', 'climate_change', 'in']"
985,"['can', 'global_warming', 'give', 'you', 'kidney', 'stone', 'how', 'will', 'insurance', 'company', 'deal_with', 'rise', 'temperature', 'it', 'be', 'true']"
986,"['the', 'tolerant', 'left', 'deny', 'climate_change', 'and', ""you'd"", 'be', 'guilty', 'of', 'a', 'crime', 'against', 'peace']"
987,"['climate-change', 'cover-up', 'down', 'under']"
988,"['spoke', 'about', 'at', 'last', 'week', 'discussion', 'illuminate', 'the', 'science', 'art', 'and', 'climate_change']"
989,"[""nasa's"", 'also', 'up', 'for', 'a', 'webby', 'award', 'in', 'science', 'climate_change', 'site', 'today', 'be', 'your', 'last', 'chance', 'to', 'vote', 'via']"
990,"['a', 'make', 'it_case', 'on', 'climate_change', 'green', 'blog', 'nytimes.com', 'green', 'climate_change', 'environment']"
991,"['china', 'go_green', 'for', 'security', 'reason', 'the', 'global_warming', 'statistic']"
