,0
949,"['gecko', '10_first', 'step', 'to', 'greener_living', 'it', 'all_seem', 'so_daunt', 'climate_change', 'carbon_credit', 'not', 'to', 'mention', 'gecko']"
950,"['10_first', 'step', 'to', 'greener_living', 'it', 'all_seem', 'so_daunt', 'climate_change', 'carbon_credit', 'not', 'to', 'mention', 'biofuel']"
951,"['climate_change', 'could_raise', 'cost_of', 'u', 'allergy', 'reuters']"
952,"['treat', 'climate_change', 'a', 'a', 'curable_disease', 'bioethicists', 'and', 'international', 'law', 'expert', 'met', 'in', 'asilomar', 'later', 'la']"
953,"['well', 'this', 'be', 'just', 'crazy', 'coal_ceo', 'call_mine', 'safety_rule', 'a_silly', 'a', 'global_warming']"
954,"['military_lead', 'fight_against', 'climate_change', 'envnewsnet']"
955,"['military_lead', 'fight_against', 'climate_change', 'the', 'u', 'military', 'the', ""government's"", 'large', 'fuel', 'buyer', 'be', 'lead', 'th']"
956,"['10_first', 'step', 'to', 'greener_living', 'it', 'all_seem', 'so_daunt', 'climate_change', 'carbon_credit', 'not', 'to', 'mention', 'biofuel']"
957,"['swedish', 'expert', 'say', 'co2', 'be', 'not', 'the', 'main', 'cause', 'of', 'global_warming', 'swedish', 'climate', 'expert', 'dr', 'fred', 'goldberg', 'have', 'say']"
958,"['fight', 'poverty_and', 'global_warming', 'in', 'africa', 'energy']"
959,"['treat', 'climate_change', 'a', 'a', 'curable_disease', 'wire', 'science', 'wired.com', 'green', 'esg', 'sustainability']"
960,"['it', 'be', 'time', 'to', 'tackle', 'climate_change', 'through', 'wind', 'energy']"
961,"['thursday', 'on', 'pb', 'go_green', 'new_york', 'examine', 'how', 'new', 'yorkers', 'be', 'confront', 'climate_change', 'check', 'local', 'listing']"
962,"['un', 'à_', 'only', 'global', 'cooperation', 'can', 'prevent', 'runaway', 'climate_change', 'secretary', 'à_', 'the', 'united_nation', 'seek', 'dialogue', 'i']"
963,"['carbon_offset', 'how', 'a', 'vatican_forest', 'fail', 'to', 'reduce', 'global_warming']"
964,"['most_important', 'event', 'in', 'struggle_against', 'climate_change', 'nigerian_environmentalist', 'nnimmo_bassey']"
965,"['military_lead', 'fight_against', 'climate_change', 'pew']"
966,"['report', 'identifies', '11', 'disease', 'health', 'issue', 'affctd', 'by', 'climate_change', 'once', 'u', 'inclde', 'mental', 'health', ""evrything's"", 'stake']"
967,"['for', 'earth_day', 'resource', 'on', 'cop', 'with', 'climate_change']"
968,"['ocean_saltiness', 'show', 'global_warming', 'be', 'intensify_our', 'water_cycle']"
969,"['fedele', 'bauccio', 'combat', 'climate_change', 'one', 'meal', 'at', 'a', 'time', 'this_week', 'american', 'will', 'celebrate', 'the', '40th', 'anniver']"
970,"['i', 'support', ""world_people's"", 'conf', 'on', 'climate_change', 'in', 'cochabamba', 'bolivia.watch', 'live']"
971,"['topography', 'of', 'mountain', 'could', 'complicate', 'rate', 'of', 'global_warming']"
972,"['i', 'support', 'the', ""world_people's"", 'conference_on', 'climate_change', 'in', 'cochabamba', 'bolivia', 'watch', 'live', 'now', 'at']"
973,"['bolivia', 'president', 'on', 'global_warming', 'main', 'cause', 'of', 'earth', 'destruction', 'be', 'capitalism', 'green', 'earthday']"
974,"['boil', 'point', 'contain', 'the', 'spill', 'over', 'of', 'climate_change', 'in', 'the', 'indian', 'subcontinent', 'a', 'à_']"
975,"['no', 'link', 'now', 'between', 'eyjafjallaj', '__kull', 'and', 'climate_change', 'but', 'a', 'warming', 'world', 'could_trigger', 'earthquake', 'landslide']"
976,"['uruguay_tool', 'need', 'for_those', 'most_vulnerable', 'to', 'climate_change', 'cleantech']"
977,"['uruguay_tool', 'need', 'for_those', 'most_vulnerable', 'to', 'climate_change']"
978,"['uruguay_tool', 'need', 'for_those', 'most_vulnerable', 'to', 'climate_change']"
979,"['carbon_offset', 'how', 'a', 'vatican_forest', 'fail', 'to', 'reduce', 'global_warming']"
980,"['carbon_offset', 'how', 'a', 'vatican_forest', 'fail', 'to', 'reduce', 'global_warming']"
981,"['ethiopia', 'climate_change', 'increase', 'poverty_and', 'vulnerability', 'africa', 'solar']"
982,"['ethiopia', 'climate_change', 'increase', 'poverty_and', 'vulnerability', 'small-scale', 'farmer', 'and', 'pastoralists', 'i', 'africa']"
983,"['the', 'most_important', 'event', 'in', 'the', 'struggle_against', 'climate_change', 'nigerian_environmentalist', 'nnimmo_bassey', 'on', 'à_']"
984,"['the', 'most_important', 'event', 'in', 'the', 'struggle_against', 'climate_change', 'nigerian_environmentalist', 'nnimmo_bassey', 'on', 'à_']"
985,"['ocean_saltiness', 'show', 'global_warming', 'be', 'intensify_our', 'water_cycle']"
986,"['backgrounder', ""china's"", 'major', 'policy', 'to', 'tackle', 'climate_change', 'since', 'year', '2000', 'chinagreen']"
987,"['uw_biologist', 'link_early', 'bloom', 'to', 'global_warming', 'associate', 'press', 'april', '21', '2010', '6:15', 'be', 'et', 'stevens', 'point']"
988,"['uw_biologist', 'link_early', 'bloom', 'to', 'global_warming', 'associate', 'press', 'april', '21', '2010', '6:15', 'be', 'et', 'stevens', 'point']"
989,"['global_warming', 'evidence', 'all', 'around', 'u', 'a', 'message', 'to', 'global_warming', 'denier', 'and', 'doubter', 'just', 'look', 'around', 'our']"
990,"['global_warming', 'evidence', 'all', 'around', 'u', 'a', 'message', 'to', 'global_warming', 'denier', 'and', 'doubter', 'just', 'look', 'around', 'our']"
991,"['global_warming', 'evidence', 'all', 'around', 'u', 'a', 'message', 'to', 'global_warming', 'denier', 'and', 'doubter', 'just', 'look', 'around', 'our']"
992,"['will', 'global_warming', ""make_iceland's"", 'volcano_angry', 'melt_glacier', 'around', 'the', 'world', 'could_trigger', 'a', 'global']"
993,"['will', 'global_warming', ""make_iceland's"", 'volcano_angry', 'melt_glacier', 'around', 'the', 'world', 'could_trigger', 'a', 'global']"
994,"['climate_change', 'could', 'nyc', 'get', 'katrina-like', 'flood', 'in', 'a', 'warmer', 'wetter', 'future', 'sea_level', 'rise', 'of', '2_foot', 'in', '70yrs']"
995,"['climate_change', 'geologist', 'drill', 'into', 'antarctica', 'find', 'trouble', 'sign', '4', 'ice', 'sheet', 'future', 'à_', 'melt', 'could', 'come', 'fast']"
996,"['either', 'capitalism', 'dy', 'or', 'mother_earth', 'do', 'evo_morale', 'claim', 'in', 'the', ""people's_world"", 'conference_on', 'climate_change']"
997,"['yet', 'another', 'gift', 'from', 'global_warming', 'increase', 'allergy', 'attack', 'p2']"
998,"['africa', 'time', 'bomb', 'await', 'africa', 'there_be', 'no', 'doubt', 'that', 'climate_change', 'a', 'an', 'environmental', 'issue', 'ha', 'africa']"
999,"['buying', 'carbon_offset', 'may', 'ease', 'eco-guilt', 'but', 'not', 'global_warming']"
1000,"['all', 'eye', 'on', 'cochabamba', 'those', 'alrdy', 'suffer_from', 'global_warming', 'will', 'havechancetospeakout', 'cmpcc']"
1001,"['this', 'ecomonday', 'discussion', 'of', 'climate_change', 'and', 'invasive_specie', 'recommend']"
1002,"['migratory', 'bird', 'new', 'climate_change', 'strategy', 'stay', 'home', 'kb', 'more_proof', 'global_warming', 'be', '4', 'the', 'bird', 'not', 'eco', 'green']"
1003,"['on', 'ocean', 'floor', 'population', 'of', 'organism', 'despite', 'little', 'oxygen', 'global_warming', 'cause', 'oxygen', 'depletion', 'reduce', ':/', 'bit.ly/b7nudj']"
1004,"['join', 'u', 'for', 'a', 'discussion', 'on', 'earth_day', '4/22', 'climate_change', 'food', 'security', 'irreversible', 'destiny', 'also', 'live', 'webcast']"
1005,"['new_york', ""city's"", 'new', 'waterfront', 'plan', 'will', 'take', 'climate_change', 'into', 'consideration']"
1006,"['pat', 'mooney', 'on', 'the', 'danger', 'of', 'geoengineering', 'and', 'manipulate', 'the', 'planet', 'to_combat', 'climate_change']"
1007,"['seasonal_allergy', 'get_bad', 'from', 'climate_change']"
1008,"['seasonal_allergy', 'get_bad', 'from', 'climate_change']"
1009,"['global_warming', 'melt_ice', 'cap', 'could_help', 'trigger_more', 'volcanic_eruption']"
1010,"['mary', 'ellen', 'harte', 'and', 'john', 'harte', 'address', 'climate_change', 'win', 'the', 'war', 'on', 'sustainability', 'at', 'it', 'heart', 'clim']"
1011,"['state_dept', 'declares', 'global_warming', 'unequivocal', 'and_primarily', 'human-induced']"
1012,"['increasingly', 'corporation', 'be', 'conclude', 'climate_change', 'be', 'real', 'bet_on', 'climate_change', 'wired.com']"
1013,"['right', 'on', 'richard', ""branson's"", 'earthday', 'message', '2', 'biz', 'get', 'ur', 'house', 'in', 'order.fight', 'global_warming', 'green_eco', 'plez']"
1014,"['meat-wise', 'cynthia', 'bateman', 'on', 'meat-wise', 'monday', 'how', 'animal', 'agriculture', 'make', 'global_warming', 'bad']"
1015,"['state_dept', 'declares', 'global_warming', 'unequivocal', 'and_primarily', 'human-induced', 'break']"
1016,"['global_warming', 'melt_ice', 'cap', 'could_trigger', 'more', 'volcanic_eruption']"
1017,"['an', 'overview', 'of', 'the', 'green', 'car', 'revolution', 'go_green', 'the', 'increase', 'awareness', 'about', 'the', 'threat', 'of', 'global_warming']"
1018,"['southern', 'africa', 'compete', 'for', 'limpopo', 'water', 'climate_change', 'will', 'bring', 'high_temperature', 'to', 'southe', 'africa']"
1019,"['climate_change', 'place', 'to', 'see', 'before_they', 'disappear', 'à_the', 'america', 'photo']"
1020,"['bishop', 'lane', 'episcopal', 'dio', 'of', 'maine', 'climate_change', 'most_important', 'issue', 'of', 'our', 'time', 'bangor', 'daily', 'nw', 'via']"
1021,"['in', 'case', 'you', 'be', 'wonder_what', 'impact', 'will', 'the', 'volcano', 'in', 'iceland', 'have', 'on', 'climate_change']"
1022,"['cool', 'it', 'global_warming', 'be', 'bad', 'enough', 'without', 'you', 'heating', 'thing', 'up', 'in', 'the', 'interest', 'of', 'honest', 'discussion', 'can', 'we']"
1023,"['climate_change', 'migration', 'pattern', 'have', 'change', 'for', '20', 'billion', 'bird']"
1024,"['volcanic_ash', 'cloud', 'global_warming', 'may_trigger', 'more', 'volcano', 'climate_change', 'could', 'spark', 'more', 'hazardous']"
1025,"['volcanic_ash', 'cloud', 'global_warming', 'may_trigger', 'more', 'volcano', 'climate_change', 'could', 'spark', 'more', 'hazardous']"
1026,"['climate', 'change-ing', 'your_allergy', 'nrdc']"
1027,"['obama', 'say', 'china', 'ca_not', 'wait', 'on', 'climate_change', 'sydney', 'afp', 'april', '15', '2010', 'u', 'president_barack', 'obama', 'on', 'thursd']"
1028,"['global_warming', 'to', 'impact', 'wheat', 'rice', 'production', 'in', 'india', 'ludhiana', 'apr', '18', 'scarcity', 'of', 'water', 'will', 'have', 'a', 'serious']"
1029,"['global_warming', 'cause', 'volcano', 'eruption', 'by', 'jonah', 'goldberg', 'from', 'reuters', 'oslo', 'reuters', 'a', 'thaw', 'of', ""iceland's""]"
1030,"['global_warming', 'to', 'impact', 'wheat', 'rice', 'production', 'in', 'india', 'ludhiana', 'apr', '18', 'scarcity', 'of', 'water', 'will', 'have', 'a', 'serious']"
1031,"['bring', 'indigenous', 'voice', 'into', 'the', 'conversation', 'about', 'climate_change']"
1032,"['climate_change', 'volcanic', 'activity', 'ice_cap', 'thaw', 'may', 'awaken', 'icelandic', 'volcano']"
1033,"['à_no', 'rain_in', 'the', 'amazon', 'how', 'south', 'america', 'à_s', 'climate_change', 'affect', 'entire', 'planet', 'à_', 'interview', 'of', 'nikolas', 'kozloff', 'vid']"
1034,"['climate_change', 'place', 'to', 'see', 'before_they', 'disappear', 'à_the', 'america', 'photo']"
1035,"['hmmm', 'they', 'rather', 'bury', 'the', 'lede', 'here', 'iceland', 'glacier', 'melt', 'from', 'global_warming', 'then', 'volcano', 'go', 'off']"
1036,"['not', 'sure', 'if', 'this', 'be', 'consensus', 'but', 'scientist', 'warns', 'climate_change', 'will', 'lead', 'to', 'more', 'volcano', 'crisis', 'due_to', 'melt_ice']"
1037,"['i', 'feel', 'that', 'already', 'climate_change', 'make', 'seasonal_allergy', 'bad', 'near-record', 'high', 'this', 'spring']"
1038,"['climate_change', 'make', 'seasonal_allergy', 'bad', 'near-record', 'high', 'this', 'spring']"
1039,"['like', 'icelandic', 'volcanic_eruption', 'disrupt', 'your', 'air_travel', 'climate_change', 'glacier', 'thaw', 'more', 'of', 'it', 'via']"
1040,"['cochabamba', 'summit', 'offer', 'new', 'approach_to', 'combat', 'climate_change']"
1041,"['climate_change', 'be', 'make', 'you', 'sneeze', 'the', 'eco-sexy', 'solution', 'nettle', 'root', 'tincture', 'baby']"
1042,"['environment', 'climate', 'of', 'change', 'from', 'something', 'a', 'simple', 'a', 'remind', 'computer', 'user', 'to', 'power', 'down', 'when', 'not', 'workin']"
1043,"['professor', 'perspective', 'reason', 'to', 'be', 'concerned', 'about', 'climate_change', 'spring', 'in', 'connecticut', 'brings', 'renewal']"
1044,"['the', 'need', 'to', 'switch', 'to', 'renewable_energy', 'climate', 'scientist', 'have', 'long', 'warn', 'u', 'that', 'global_warming', 'be', 'accelerate']"
1045,"['the', 'need', 'to', 'switch', 'to', 'renewable_energy', 'climate', 'scientist', 'have', 'long', 'warn', 'u', 'that', 'global_warming', 'be', 'accelerate']"
1046,"['climate_change', 'culprit', 'for', 'off-the-charts', 'pollen', 'count']"
1047,"['coalition', 'of', 'the', 'tire', 'of', 'wait_fight', 'climate_change', 'at_ground', 'level']"
1048,"['allergy_season', 'to', 'worsen', 'with', 'climate_change', 'report', 'a', 'new', 'report_release', 'on', 'wednesday', 'by', 'the', 'national', 'wildlife']"
1049,"['author', 'nikolas', 'kozloff', 'on', 'no', 'rain_in', 'the', 'amazon', 'how', 'south', ""america's"", 'climate_change', 'affect', 'the', 'entire', 'planet']"
1050,"['how', 'do', 'we_solve', 'this', 'global_warming', 'thing', 'cleantech']"
1051,"['coalition', 'of', 'the', 'tire', 'of', 'wait_fight', 'climate_change', 'at_ground', 'level']"
1052,"['coalition', 'of', 'the', 'tire', 'of', 'wait_fight', 'climate_change', 'at_ground', 'level']"
1053,"['coalition', 'of', 'the', 'tire', 'of', 'wait_fight', 'climate_change', 'at_ground', 'level', 'cleantech']"
1054,"['how', 'do', 'we_solve', 'this', 'global_warming', 'thing']"
1055,"['how', 'do', 'we_solve', 'this', 'global_warming', 'thing']"
1056,"['report', 'allergy_season', 'to', 'get_bad', 'with', 'climate_change', 'time.com']"
1057,"['be', 'nationalize', 'the', 'energy', 'industry', 'necessary', 'to', 'fight', 'global_warming']"
1058,"['blog', 'a', 'preliminary', 'analysis', 'suggests_that', 'natural', 'gas', 'could', 'contribute', 'far', 'more', 'to', 'global_warming', 'than', 'previously']"
1059,"['iceland_volcano', 'not', 'likely', 'to_slow', 'global_warming', 'a', 'vast', 'cloud', 'from', 'an', 'intensify', 'volcanic_eruption', 'in', 'iceland']"
1060,"['iceland_volcano', 'not', 'likely', 'to_slow', 'global_warming', 'a', 'vast', 'cloud', 'from', 'an', 'intensify', 'volcanic_eruption', 'in', 'iceland']"
1061,"['reading', 'from', 'allergy_bad', 'than_ever', 'blame', 'global_warming']"
1062,"['the', '6bn', 'redd', 'forest', 'conservation', 'partnership', 'to_curb', 'climate_change', 'leaf', 'on', ""env'l"", 'group', 'indigenous', 'population']"
1063,"['miss_heat', 'may_affect', 'future', 'climate_change', 'environment', 'eco']"
1064,"['climate_change', 'building', 'a', 'green', 'economy']"
1065,"['climate_change', 'threaten', 'glacier_national', 'park', 'and', ""montana's"", 'economy', 'examiner.com']"
1066,"['new_york', 'climate_change', 'could_raise', 'cost_of', 'allergy']"
1067,"['ecotone', 'climate_change', 'from', 'a', 'population', 'perspective', 'city', 'environment', 'via']"
1068,"['climate_change', 'blame', 'a', 'coastal', 'whale', 'migration', 'dwindles', 'à_', 'ventura', 'county', 'via']"
1069,"['think', 'your_allergy', 'be', 'bad', 'now', 'wait', 'until', 'climate_change', 'kick', 'in', 'michig', 'via']"
1070,"['exclusive', 'climate_change', 'could_raise', 'cost_of', 'u', 'allergy', 'reuters', 'via']"
1071,"['kenya', 'extreme_weather', 'test', 'pastoralist', 'perception', 'the', 'effect_of', 'climate_change', 'such_a', 'drought', 'africa']"
1072,"['climate_change', 'be', 'not', 'just', 'about', 'the', 'climate', 'it', 'be', 'about', 'our', 'life', 'treehugger', 'via']"
1073,"['all', '30_major', 'league_baseball', 'team_throw', 'curve', 'to', 'climate_change', 'denier']"
1074,"['climate_change', '100', 'endanger', 'place', 'and', 'how', 'to', 'save_them', 'newsweek', 'via']"
1075,"['united_state', 'must', 'lead', 'on', 'climate_change', 'à_', 'kerry', 'climate', 'and', 'energy', 'bill', 'have', 'multiple', 'benefit', 'green']"
1076,"['green', 'net', 'how', 'the', 'internet', 'compute', 'can_fight', 'climate_change']"
1077,"['3,000_business', 'create_new', 'ad_for', 'climate_change', 'action', 'cleantechnica', 'via']"
1078,"['green', 'net', 'how', 'the', 'internet', 'compute', 'can_fight', 'climate_change', 'the', 'internet', 'software', 'compute', 'via']"
1079,"['leak', 'u_document', 'call', 'for', 'à_global', 'regime', 'à_', 'to', 'tackle', 'climate_change', 'via']"
1080,"['climate_change', '100', 'endanger', 'place', 'and', 'how', 'to', 'save_them', 'newsweek']"
1081,"['reinvent', 'city', 'to', 'stop', 'climate_change', 'via']"
1082,"['climate_change', 'continue', 'to', 'melt_glacier', 'national', ""park's"", 'icon', 'national', 'via']"
1083,"['climate_change', '100', 'endanger', 'place', 'and', 'how', 'to', 'save_them', 'newsweek', 'via']"
1084,"['climate_change', '100', 'endanger', 'place', 'and', 'how', 'to', 'save_them', 'newsweek', 'via']"
1085,"['abu', 'dhabi', 'face', 'climate_change', 'flood', 'threat', 'expert', 'culture', 'society', 'arabia', 'via']"
1086,"['china', 'active', 'serious', 'in', 'tackle', 'climate_change', 'say', 'vice_president', 'humani', 'via']"
1087,"['you', 'and', 'u', 'and', 'me', 'china', 'active', 'serious', 'in', 'tackle', 'climate_change', 'say', 'vic', 'via']"
1088,"['study', 'se', 'asia', 'will', 'be', 'hit', 'hard', 'by', 'climate_change', 'via']"
1089,"['take_action', 'help_protect', 'wildlife_habitat', 'from', 'climate_change', 'climatechange_sierraclub', 'saveterra', '27']"
1090,"['obama', 'china', 'must', 'act', 'soon', 'on', 'climate_change']"
1091,"['if', 'capitalism', 'doesn', 'à_t', 'end', 'climate_change', 'climate_change', 'will', 'end', 'capitalism', 'degrowth']"
1092,"['take_action', 'help_protect', 'wildlife_habitat', 'from', 'climate_change', 'climatechange_sierraclub', 'saveterra', '28']"
1093,"['take_action', 'help_protect', 'wildlife_habitat', 'from', 'climate_change', 'climatechange_sierraclub', 'saveterra', '29']"
1094,"['take_action', 'help_protect', 'wildlife_habitat', 'from', 'climate_change', 'climatechange_sierraclub', 'saveterra', '30']"
